Review,Rating,One-word Review,Product ID
"Excellent Design...and New features ,owsom Display /Back side design",5,Simply awesome,MOBGVMQS98EEEKTZ
"Absolutely incredible! I'm loving it so much, really good phone you've got yourself",5,Perfect product!,MOBGVMQS98EEEKTZ
Nice,4,Worth the money,MOBGVMQS98EEEKTZ
I was looking for a mid range phone with decent specs and clean android experience and this phone delivers. Ordered it on the first hour of sale and have been using it full time once I received it. The only issue that I have been experiencing is with the charging speed as it takes approx 3 hours to fully charge the phone. I have tried both 45 watt nothing charger and cmf by nothing 65 watt charger and used the cable supplied in the box. Hope this is fixed by nothing as soon as possible,4,Value-for-money,MOBGVMQS98EEEKTZ
Mini iPhone like I love It,5,Fabulous!,MOBGVMQS98EEEKTZ
"Superb phone
Best class ui experience .
All in all its value for money .",5,Awesome,MOBGVMQS98EEEKTZ
Wonderful 😊,5,Classy product,MOBGVMQS98EEEKTZ
Value of money.Thanks Flipkart,4,Delightful,MOBGVMQS98EEEKTZ
"After so much thought and research I came to buy nothing 2a, and I must say it exceeded my expectations
Pros
1. Lightening fast performance
2. Smooth interface
3. Battery lasts for a whole day, as I am a moderate user
4. No glitches in gaming or in heavy apps
5. The night camera exceeded my expectations, however daylight camera is nice but can be better
6. It's lightweight

Cons
1. Even the battery lasts long but even with a 45 watt charger it takes more than one hour to charge and not to m...
READ MORE",5,Wonderful,MOBGVMQS98EEEKTZ
"Good From Nothing.!!!!

Good Experience with the software update. In Android never see this type of UI.

In this budget without thinking buy it. In this price you are getting premium segment features. and it's touch feel like premium phone.

It's glyph's light is very entertaining and useful.

Battery back up is very good.

You can customise the apps icon, Widgets.

One cool feature that you can use the useful app on the lock screen too.

Powerful Ram in this budget.

I think this is a ver...
READ MORE",5,Awesome,MOBGVMQS98EEEKTZ
On the phone design is a good and camera quality is good.,5,Just wow!,MOBGVMQS98EEEKTZ
"My old phone was OnePlus 7t now shifted 2a
Only Hype in 2A.
My points
Camera-poor quality-3/5
Battery -good-5/5
Display-average-3/5
Speaker Sound-poor-2/5
OnePlus was par better in terms of quick Charging, display, camera, sound quality, speed, more user options many more...
Worthiness of buying-3/5
Only Hype in 2A...
Best part is super fast delivery by FLIPKART",3,Fair,MOBGVMQS98EEEKTZ
Just looking like a Wow,5,Highly recommended,MOBGVMQS98EEEKTZ
very nice camera this night mode,5,Perfect product!,MOBGVMQS98EEEKTZ
"Battery backup is not good
And not showing 5g network",5,Unsatisfactory,MOBGVMQS98EEEKTZ
Super photos and game play pubg,5,Perfect product!,MOBGVMQS98EEEKTZ
"I am an iOS user and purchased this as a secondary device, and I must say it's a good machine in the mid-segment. Being an iOS user, I liked the design of this phone; it is something new and refreshing. Also, the user experience of this phone is amazing. Although I've only used it for a couple of hours until now, it's not feasible to check each and every department, but overall, it's a good experience. Go for it; you won't regret it.",5,Terrific purchase,MOBGVMQS98EEEKTZ
😊 Good product,4,Very Good,MOBGVMQS98EEEKTZ
Camera is superb,4,Pretty good,MOBGVMQS98EEEKTZ
I love this mob,5,Brilliant,MOBGVMQS98EEEKTZ
Nice smart phone 🤳,5,Highly recommended,MOBGVMQS98EEEKTZ
Loved design . Phone is really smooth. Special edition looks fabulous.you have to purchase power brick separately.,5,Best in the market!,MOBGVMQS98EEEKTZ
"First things first, if you're someone who's looking for a rich experience rather than gaming among others, this is the phone to go. If you're looking for a gaming phone then unfortunately this cannot be recommended nevertheless this does better in gaming but not what other competitors are offering at this price point.

The camera was initially not so great but later after say 2 software updates it got tremendous.
Attached are the images that are taken after the update.

The battery will not ...
READ MORE",5,Simply awesome,MOBGVMQS98EEEKTZ
"Things I like:
1. Pre applied screen guard.
2. Smooth ui and clean OS.❣️
3. Good battery performance.
4. Good camera.📸
5. Good battery.

Things I don't like:
0. Open box delivery. You can't experience the unboxing feeling.
1. No adaptor in the box.
2. Smudges easily and no back cover.
3. The fingerprint light is tooo bright.⚡ Difficult to use at night time.",5,Terrific purchase,MOBGVMQS98EEEKTZ
"The phone is good but the camera needs improvement As for photos, the photos clicked were good but for this amount of money a better camera could have been provided.",4,Pretty good,MOBGVMQS98EEEKTZ
Not too good,3,Just okay,MOBGVMQS98EEEKTZ
"Features are good but built quality is poor, doesn't have good finishing too.",3,Just okay,MOBGVMQS98EEEKTZ
It's fantastic product ant quality of the product the camera quality best in the price then the overall review is good.,5,Great product,MOBGVMQS98EEEKTZ
Awesome phone compare to iPhone,5,Just wow!,MOBGVMQS98EEEKTZ
"Camera is too good, better performance,nice battery back up,all features are good and excellent 👌👌",4,Good quality product,MOBGVMQS98EEEKTZ
Need much improvement in camera and processor and much more,4,Really Nice,MOBGVMQS98EEEKTZ
This is my first nothing phone and I loved 😍 it Thank You Nothing,4,Best in the market!,MOBGVMQS98EEEKTZ
Good,4,Wonderful,MOBGVMQS98EEEKTZ
Should include a charger and a cover,4,Very Good,MOBGVMQS98EEEKTZ
It's s nice products nothing phone 2a 👍👍👍,4,Delightful,MOBGVMQS98EEEKTZ
"Great phone for day-to-day use!!

Really impressed with the fluid display, UI and satisfactory battery life. I am not a hardcore gamer but the chipset is on the top of handling everyday tasks butter smooth. UI is the best with so many customisations. I got the update to 2.5.6 that fixes many things particularly camera image post processing speed. Purchased samsung 25w pd charger that charges my phone in 1.5hrs from 0 to 100. I didn't go for OnePlus Nord CE 4 because of the Color OS (which the...
READ MORE",5,Fabulous!,MOBGVMQS98EEEKTZ
"I was looking for a good performance phone with average camera performance, preferably non-chinese, price range 25k. Gaming was not my preference.

Since the performance of Samsung phones are not so good in this price range, I've taken this phone (12GB RAM variant). I have been using this phone for almost 20 days.

Pros:-
1. Performance is super smooth, no lags and heating issues so far.
2. Nice software experience (UI).
3. Nice display.
4. Light weight.
5. Good battery backup. Easily get 1.5...
READ MORE",5,Simply awesome,MOBGVMQS98EEEKTZ
Back camera is good. Night mood camera is very well.but rear camera portrait mood photo is not good.battery performance good. Overally 25 days experience.,5,Brilliant,MOBGVMQS98EEEKTZ
"Been using the phone for around a week. Currently everything is working satisfactorily.

Camera is awesome. I mean its my first phone with OIS

Good for multitasking. Looks and glyph interface is also awesome.

Haven't done any game trials yet. Honestly i dont play games in new phone. It ruins the battery.

Switching between apps and opening new apps works amazingly fast. 12gb ram has its perks. Didn't feel the need to use the ram extender feature.

Audio via speakers are also crisp, cl...
READ MORE",5,Must buy!,MOBGVMQS98EEEKTZ
Next level stabilization,5,Brilliant,MOBGVMQS98EEEKTZ
"Awesome mobile phone phone and camera quality is so good.....
Thank you Flipkart",5,Awesome,MOBGVMQS98EEEKTZ
Good camera quality and battery backup is ok,5,Wonderful,MOBGVMQS98EEEKTZ
"- Recommended choice to buy.
- Good camera (specifically at front)
- Good screen
- Good UI
- Feels good to use daily",5,Fabulous!,MOBGVMQS98EEEKTZ
It's a good phone in this budget. Although you won't get charger in the box. There is no lag in playing bgmi as well. Nothing is providing regular updates as well.,5,Fabulous!,MOBGVMQS98EEEKTZ
"Good product, good working",5,Best in the market!,MOBGVMQS98EEEKTZ
Good excellant,5,Super!,MOBGVMQS98EEEKTZ
Good quality product,5,Excellent,MOBGVMQS98EEEKTZ
"Performance, display good build quality is good
But battery performance not good",5,Simply awesome,MOBGVMQS98EEEKTZ
"Excellent phone .., camera performance is good.., finally nothing phone 👌",5,Best in the market!,MOBGVMQS98EEEKTZ
Good 💯,5,Must buy!,MOBGVMQS98EEEKTZ
Value for money,5,Fabulous!,MOBGVMQS98EEEKTZ
"Awesome phone , I really like this phone 😍......",5,Best in the market!,MOBGVMQS98EEEKTZ
This condition is best,5,Highly recommended,MOBGVMQS98EEEKTZ
"Nice OS ,User-friendly, no ads, it will adapt to our interests. Silent but powerful. So far so good. Thank you",5,Simply awesome,MOBGVMQS98EEEKTZ
Absolute beast 👌❤️,5,Just wow!,MOBGVMQS98EEEKTZ
"12Gb RAM variant is the best buy in 27K range compared to nord CE 4 and moto edge 50 pro. Phone(2a) camera is still better and clear than other phones . BGMI used to lag for 10-15 days but just wait and phone will adapt your usage and then there will be no lag while playing.
It's undoubtedly the best phone in rs. 27K.",5,Excellent,MOBGVMQS98EEEKTZ
Good phone. Worth for day to day activities.,5,Great product,MOBGVMQS98EEEKTZ
Good,5,Awesome,MOBGVMQS98EEEKTZ
Awesome experience. Really the best phone in this budget. Worth buying. Good for it. Disign 🔥,5,Mind-blowing purchase,MOBGVMQS98EEEKTZ
Over all nice in this price segment,5,Simply awesome,MOBGVMQS98EEEKTZ
I love this mob,5,Best in the market!,MOBGVMQS98EEEKTZ
Superb ...Anne scn aan ta camara quality koravu ind scn phone aan,5,Mind-blowing purchase,MOBGVMQS98EEEKTZ
Great phone...,5,Wonderful,MOBGVMQS98EEEKTZ
The phone design is awesome. Performance could have been better. Battery management is very good. Software is very smooth. Can improve camera performance.,5,Perfect product!,MOBGVMQS98EEEKTZ
Awesome mobile for performance but battery and camera normal,5,Wonderful,MOBGVMQS98EEEKTZ
Sooo good,5,Excellent,MOBGVMQS98EEEKTZ
"This phone is a piece of art, Nothing in this segment beats this phone. Pun intended.",5,Excellent,MOBGVMQS98EEEKTZ
"Nice design
glyphs light
display is awesome
Smooth and fast os response 🤩",5,Just wow!,MOBGVMQS98EEEKTZ
One of the best in this range✨,5,Highly recommended,MOBGVMQS98EEEKTZ
Unique nothing,5,Mind-blowing purchase,MOBGVMQS98EEEKTZ
Amazing Mobile,5,Terrific,MOBGVMQS98EEEKTZ
"Let me share the detailed review
Pros :
- the design is really amazing the boxy design give you some premium feeling
- battery is also amazing easily getting 7-8 hr sot
- display is great
-the OS is clean af
- the build quality is really good. Dropped the phone twice still working fine

Cons :
-The camera is total 💩. The worst camera in this price segment.
- software glitches like the phone gets hangs sometime on usage.
- very bad optimization.
-There's no chargers, case with the phone b...
READ MORE",3,Nice,MOBGVMQS98EEEKTZ
"Very very very Very very very disappointed Ekart service thu... Zero star

,BUt Phone all good super 4 star",4,Pretty good,MOBGVMQS98EEEKTZ
"Mobile working condition good but camera is blur and not clear. Need to update , if u want to buy this product wait for update.",3,Does the job,MOBGVMQS98EEEKTZ
camera design and battry is good but worst part is performance. processor is not optimised properly . phones with price under 20 thousand is more good optimised than this . if you play games then dont buy this.worst experience on first nothing phone of my life.,3,Good,MOBGVMQS98EEEKTZ
"This is an absolute killer mid ranger

Yes it lacks charger in box, but buy it separately and still the price doesn't change much.
Rest all good. Overall anl phone which is made to create an impact and it does that",5,Wonderful,MOBGVMQS98EEEKTZ
nice product 😎back design meri beautiful,5,Terrific purchase,MOBGVMQS98EEEKTZ
Very nice product 👍,4,Delightful,MOBGVMQS98EEEKTZ
"Camera battery as well as performanc, Design and everything. I loved it",5,Terrific purchase,MOBGVMQS98EEEKTZ
Very nice fast process,5,Awesome,MOBGVMQS98EEEKTZ
Best phone,5,Perfect product!,MOBGVMQS98EEEKTZ
Till know,5,Best in the market!,MOBGVMQS98EEEKTZ
Till know,5,Best in the market!,MOBGVMQS98EEEKTZ
Good phone when compare to same price other brands.,5,Fabulous!,MOBGVMQS98EEEKTZ
Camera is good but I don't see I can zoom under photo mode,5,Simply awesome,MOBGVMQS98EEEKTZ
I give 4star for design because of the plastic piece on the back is scratched very much just in 1 day but otherwise it's a good looking and best mobile at this price range,4,Pretty good,MOBGVMQS98EEEKTZ
"Superb
I like it 🙌",4,Pretty good,MOBGVMQS98EEEKTZ
Product Quality is verry nice,4,Really Nice,MOBGVMQS98EEEKTZ
very nice camera this night mode,5,Perfect product!,MOBGVMQS98EEEKTZ
Overall average phone. Camera is not up to the mark. Weather app is also not doing well.,2,Could be way better,MOBGVMQS98EEEKTZ
In this price range the phone is value for money best phone under 30k.,5,Mind-blowing purchase,MOBGVMQS98EEEKTZ
Nice product,4,Very Good,MOBGVMQS98EEEKTZ
Top Notch!! My second one....,5,Brilliant,MOBGVMQS98EEEKTZ
"Very very very Very very very disappointed Ekart service thu... Zero star

,BUt Phone all good super 4 star",4,Pretty good,MOBGVMQS98EEEKTZ
It's nice mobile with clean UI and value for money!!,5,Fabulous!,MOBGVMQS98EEEKTZ
Improve Battery Backup mobile Heating issue,1,Terrible product,MOBGVMQS98EEEKTZ
