Review,Rating,One-word Review,Product ID
"Excellent product worth for every penny, writing this review after using 7 days, earlier was using iPhone 6Plus now on iPhone 12 😍, faster then anything this else.
Excellent Picture quality.
Just loved it.!!",5,Awesome,MOBFWBYZ8DNJNY7N
"display is good , processor is awesome",4,Very Good,MOBFWBYZ8DNJNY7N
"Top class performance and battery backup too. Charges quickly if u are using a 20w charger. Night mode is good , HDR mode works flawlessly. VFM phone.",5,Must buy!,MOBFWBYZ8DNJNY7N
"Everything is great except the battery life, camera is awesome",4,Good quality product,MOBFWBYZ8DNJNY7N
"Guys ,this is just Beast at Every Aspect of Configurations, Full Pack with What You want, Like Best Camera , Best Display, Best Battery for whole Day Use, And Everyone know About Processing Speed👌..",5,Mind-blowing purchase,MOBFWBYZ8DNJNY7N
Awesome camera quality…just love it,5,Terrific,MOBFWBYZ8DNJNY7N
Nice phone 😍,5,Worth every penny,MOBFWBYZ8DNJNY7N
Don't think too much.. Just go for it.. If you are a clicker then you are gonna love it.. Display sound features are as usually excellent..,5,Classy product,MOBFWBYZ8DNJNY7N
Best ever Mobile. Worth every penny. Overall a good purchase. Processor is superfast. Loved it,5,Perfect product!,MOBFWBYZ8DNJNY7N
Love it.,5,Excellent,MOBFWBYZ8DNJNY7N
Good,5,Super!,MOBFWBYZ8DNJNY7N
"Just go for it
I purchased 128 gb purple colour
The phone is beast",5,Worth every penny,MOBFWBYZ8DNJNY7N
Thanks flipkart i trust you got my device perfectly loved it best phone in it's segment,5,Awesome,MOBFWBYZ8DNJNY7N
Awesome look,5,Simply awesome,MOBFWBYZ8DNJNY7N
"Almost 1month of purshase and i am loving it .
Great for photography and videography and trust me the stability of video is awesome .
High end performence in Gaming , the only problem is that it heats up a little while playing Bgmi but if u play in a AC room then there's no issue .
The boxy look of iphone 12 is very good and it gives a premium feel while holding .
worth buying .
also if you are confused between iph 11 or iph12 then close your eyes and go for iphone 12 .",5,Brilliant,MOBFWBYZ8DNJNY7N
Best performance iPhone!! Loving it ❤️,5,Super!,MOBFWBYZ8DNJNY7N
Great camera,5,Great product,MOBFWBYZ8DNJNY7N
Excellent.. Product ❤,5,Best in the market!,MOBFWBYZ8DNJNY7N
Quality Product❤️🔥,5,Excellent,MOBFWBYZ8DNJNY7N
Excellent camera and awesome performance,5,Terrific,MOBFWBYZ8DNJNY7N
I always prefer iPhone because of their camera quality n camera quality of iPhone 12 is top notch.,5,Classy product,MOBFWBYZ8DNJNY7N
"Thanx flipkart for value super sale for short time period of 1hour😁, flipkart might need to work on faster delivery
Iphone 12 which i got in best price on flipkart
1. Camera performance - superb
2. Display - superb
3. Interface - Amazing",5,Highly recommended,MOBFWBYZ8DNJNY7N
"Night picture quality awesome, portrait is real portrait",5,Highly recommended,MOBFWBYZ8DNJNY7N
Best in class!!!,5,Just wow!,MOBFWBYZ8DNJNY7N
Very nice Camera,5,Worth every penny,MOBFWBYZ8DNJNY7N
Wow💯,5,Excellent,MOBFWBYZ8DNJNY7N
Camera extraordinary and I loved it😍😍😍,5,Terrific,MOBFWBYZ8DNJNY7N
"I really m glad that i went for i phone in place of all other android devices like the Samsung S series nd one plus .
Also , m amazed by the battery life in this i phone . Single charge and its last for a day easily ..
Even the gaming experience was great",5,Must buy!,MOBFWBYZ8DNJNY7N
"This is my first apple product and I am loving it , purchased in BBD sale and it's worth every penny .",5,Wonderful,MOBFWBYZ8DNJNY7N
Love to have that mobile. Once again back on apple product after iphone 5s. Very smooth.,5,Super!,MOBFWBYZ8DNJNY7N
Good,5,Fabulous!,MOBFWBYZ8DNJNY7N
Just love it …..😍😍😍,5,Best in the market!,MOBFWBYZ8DNJNY7N
Mind blowing performance 🥰 Just awesome.,5,Simply awesome,MOBFWBYZ8DNJNY7N
"It is a very good product with amazing features.
Looks great!",5,Great product,MOBFWBYZ8DNJNY7N
The design is superb I just love it. Awesome feeling while in hand,5,Great product,MOBFWBYZ8DNJNY7N
"My 1st iPhone ever and I’m loving it. Great performance, awesome display, camera is outstanding which comes with heavily priced. But worth it. White color looks super cool. 🎉😊😍",5,Highly recommended,MOBFWBYZ8DNJNY7N
Super,5,Fabulous!,MOBFWBYZ8DNJNY7N
"Perfect phone , Apple after all
Go for it eyes closed if in the budget.
Camera best quality, crystal clear photos and super stable videos at 4k 30/60 fps,best slow motion in the phone ever.
Performance : best then any android (even 1+ 9 pro )
Battery life last for a day use anyhow.
Super smooth software experience.
Topnotch security level 💯
Very lightweight to hold.",5,Just wow!,MOBFWBYZ8DNJNY7N
Amazing looks.,5,Wonderful,MOBFWBYZ8DNJNY7N
Very good,5,Classy product,MOBFWBYZ8DNJNY7N
"Camera is good
Battery is good
Performance is also good",5,Mind-blowing purchase,MOBFWBYZ8DNJNY7N
"Its My First iPhone bought from 1st Job.
Very Happy
This product is a beast in pocket.",5,Excellent,MOBFWBYZ8DNJNY7N
Very good phone,5,Worth every penny,MOBFWBYZ8DNJNY7N
"Delightful phone, the phone is just a peice of art, sleek, eye catchy, super fast and got everything u need...best one available",5,Must buy!,MOBFWBYZ8DNJNY7N
"Best in every department. ❤️
I upgraded on iPhone from Samsung S20plus and after use almost 10 days I realise that it’s my good decision.",5,Worth every penny,MOBFWBYZ8DNJNY7N
"It’s my first iPhone ever and I bought it with my earned money through part time jobs in college✌️

I am a tech freak so you can trust my views -
- A14 Bionic is the fastest, most efficient and reliable processor till date
- The camera focuses so quickly that you can take DSLR quality photos.
- The screen size 6.1 inches is the most comfortable screen size out there and the OLED retina XDR display is so crisp and everything feels real.
- The stereo speakers are so clear even on high volume an...
READ MORE",5,Brilliant,MOBFWBYZ8DNJNY7N
Premium product👍,5,Classy product,MOBFWBYZ8DNJNY7N
Just too good 👌🏽,5,Must buy!,MOBFWBYZ8DNJNY7N
Very good Smartphone . Best performance and battery beck up is still impressive with low MAH. Sharp camera. Camera is wow. Without camera setting and knowledge you don’t take batter Photo. I Uploaded camera picture in day and night time at same location.,5,Just wow!,MOBFWBYZ8DNJNY7N
Very good,5,Classy product,MOBFWBYZ8DNJNY7N
"Camera is good
Battery is good
Performance is also good",5,Mind-blowing purchase,MOBFWBYZ8DNJNY7N
"Its My First iPhone bought from 1st Job.
Very Happy
This product is a beast in pocket.",5,Excellent,MOBFWBYZ8DNJNY7N
Very good phone,5,Worth every penny,MOBFWBYZ8DNJNY7N
"Delightful phone, the phone is just a peice of art, sleek, eye catchy, super fast and got everything u need...best one available",5,Must buy!,MOBFWBYZ8DNJNY7N
"Best in every department. ❤️
I upgraded on iPhone from Samsung S20plus and after use almost 10 days I realise that it’s my good decision.",5,Worth every penny,MOBFWBYZ8DNJNY7N
"It’s my first iPhone ever and I bought it with my earned money through part time jobs in college✌️

I am a tech freak so you can trust my views -
- A14 Bionic is the fastest, most efficient and reliable processor till date
- The camera focuses so quickly that you can take DSLR quality photos.
- The screen size 6.1 inches is the most comfortable screen size out there and the OLED retina XDR display is so crisp and everything feels real.
- The stereo speakers are so clear even on high volume an...
READ MORE",5,Brilliant,MOBFWBYZ8DNJNY7N
Premium product👍,5,Classy product,MOBFWBYZ8DNJNY7N
Just too good 👌🏽,5,Must buy!,MOBFWBYZ8DNJNY7N
Very good Smartphone . Best performance and battery beck up is still impressive with low MAH. Sharp camera. Camera is wow. Without camera setting and knowledge you don’t take batter Photo. I Uploaded camera picture in day and night time at same location.,5,Just wow!,MOBFWBYZ8DNJNY7N
"1. First and foremost - The early delivery of Flipkart - The products arrived two days early as expected.
2. First-time IOS user - IOS is superfast
3. Built Quality - Excellent
4. Display - LED - Excellent
5. Photos - Wide-angle - Excellent, Portrait - Excellent, Panorama - Excellent
6. Video - Slowmotion 1080 to 240fps - Excellent, Video 4k @ 64 fps
7. In-hand feel - Excellent
8. As a status symbol - APPLE no words

I have purchased in an offer so got it at a reasonable rate. Overall thank...
READ MORE",5,Superb Flipkart - Great Apple IOS,MOBFWBYZ8DNJNY7N
I think it’s price high according to its features bt display quality is too much awsm,4,Wonderful,MOBFWBYZ8DNJNY7N
"This is my 1st Apple product and I must say it's a beast of a device 🔥
It handle everything in a very smooth ways, it's buttery smooth 😌
I'm just loving this device and I must say iphones have something unique in them which everyone must try out❤️

I will write my detailed review after using it for 2 months.",5,Mind-blowing purchase,MOBFWBYZ8DNJNY7N
"The phone is amazing, i switched to iphone after 3 years from one plus 6. I am certainly feeling why iphones people buy.",5,Classy product,MOBFWBYZ8DNJNY7N
Best phone,4,Good choice,MOBFWBYZ8DNJNY7N
Overall good phone with super performance,4,Really Nice,MOBFWBYZ8DNJNY7N
"Nothing to say about this device. Absolutely flawless. Premium in-hand feel. Nothing to say about the camera. Surround sound works absolutely fine. A14 Bionic is just flawless. Smooth multi tasking. This is my first big upgrade to any flagship device and the usage is mesmerizing. Im literally impressed. Used 5s and 6s years ago, but nothing comes infront of this! Can blindly go for this device. Kudos to Flipkart and their next day delivery policy. Open box policy is also impressive. Go for it.",5,Terrific purchase,MOBFWBYZ8DNJNY7N
"Stunning look, very premium, awesome camera, I have a moderate use so I get 2 days battery life in single charge, overall very happy with the purchase and last but not the least Fast delivery by Flipkart.",5,Great product,MOBFWBYZ8DNJNY7N
"iPhone 6S Plus 64GB -> iPhone 12 128GB
My 2nd iPhone, upgraded after 5 years.

Gorgeous display, stunning new blue colour, excellent camera, best hardware-software combination, that’s how I would describe iPhone 12 as a package. 😊

Even though my previous iPhone had a 5.5” display and this one has 6.1” display, its overall body size is much smaller. Had to get used to it initially 🙂

Opening/closing/loading of apps is fast. No issues there. Video playback on this screen looks gorgeous. Took...
READ MORE",5,Just wow!,MOBFWBYZ8DNJNY7N
"My First Iphone..;Buttery smooth ..Camera superb no doubt 4.9/5
..Above Average battery backup 4/5
Display and performance excellent
…I just experienced ios ui..Just say Wow",5,Brilliant,MOBFWBYZ8DNJNY7N
Excellent product worth every penny right this review after using 7 days earlier was using phone iPhone 6s now on iPhone 12😍😍 faster than anything this else… excellent picture quality just love it iPhone12,5,Brilliant,MOBFWBYZ8DNJNY7N
Very good & thank you so much Flipkart,5,Wonderful,MOBFWBYZ8DNJNY7N
"It's my first iphone ever n i brought it with all my earned money✌✌
The best is yet to come n i am really happy with the product was delivered on time by flipkart
Overall it's light weighted, awesome camera quality n i love the purple color 😍🥰 so it's a dream come to true finally have a iphone ✌💯",5,Excellent,MOBFWBYZ8DNJNY7N
"OMG….
Value for money. Though I had used IPhone earlier iPhone SE/iPhone 7 but this device and his processor 14B processing pictures like amazing.
I’ve started exploring and capturing candid and uploading too on social websites.
Before this I used to little hesitated but now have confidence.
What I’ve got apart from device in box is happiness, satisfaction, confidence, change view to look beauty around…
Charging cable and SIM tray ejection pin too.

Happy Customer! 😊",5,Super!,MOBFWBYZ8DNJNY7N
"Switched from Android to iPhone and this transition was really smooth due to its easier GUI. I bought this 128 Gb variant and Didn’t waited for iPhone 13 as iPhone 12 has all ,what one need in a perfect phone. In person white colour seems much sexier than purple and black. Attached pics for the reference.

1.OLED Screen is good but by default its much of a warmer tone.You can disable the True tone option.Dark mode is lit 🔥🔥
2.Battery 🔋 lasts a day with Wifi ,location and Mobile Data on. Go...
READ MORE",5,Awesome,MOBFWBYZ8DNJNY7N
"I bought this iphone 12 in big billion days and saved alot thank you so much Flipkart for this amazing deal. The phone is great and has perfect camera, security and performance is ver good of this phone. No lack at all.
Battery backup is good you can spend a single day without charging it.
Size is perfect as iPhone 11 has same screen size but diffcult to carry but this device is light and perfect in size.
I give 4 star because they don’t other accessories now with iPhone.",4,Pretty good,MOBFWBYZ8DNJNY7N
What a product. Though I am switching from iPhone 11 but still 12 is better many aspects specially in terms of Display which is a major update and camera as well.,5,Fabulous!,MOBFWBYZ8DNJNY7N
Osm camera and super performance 😍,5,Excellent,MOBFWBYZ8DNJNY7N
"Overall Good Performance
Camera is osm
Battery also Good",5,Perfect product!,MOBFWBYZ8DNJNY7N
"Best iphone purchased , smooth and fasst and the camera is best",5,Terrific,MOBFWBYZ8DNJNY7N
"I recently upgraded to the iPhone 12 and I have no regrets. The phone is very sleek, streamlined and svelte looking, especially in the red color, which I prefer.
The phone works flawlessly, with great audio and a decent speaker, for voice or music. The text feature, likewise, is extremely easy to use and intuitive. The phone takes excellent pictures, rivaling many stand-alone cameras and equipment, and the panoramic feature is very useful and cool. The other apps work great as well and open q...
READ MORE",5,Awesome,MOBFWBYZ8DNJNY7N
Camera is awsm nd functioning is smooth😀happy with my new phone,5,Mind-blowing purchase,MOBFWBYZ8DNJNY7N
I love it best camera phone,5,Terrific,MOBFWBYZ8DNJNY7N
I love it best camera phone,5,Terrific,MOBFWBYZ8DNJNY7N
Awesome. Extremely happy with the purchase. Kudos Flipkart for the seamless delivery. iPhone 12 is immaculate!!!,5,Awesome,MOBFWBYZ8DNJNY7N
One of the best smartphone ever.,5,Perfect product!,MOBFWBYZ8DNJNY7N
Next level inhand feeling…….best phone ever,4,Really Nice,MOBFWBYZ8DNJNY7N
"Awesome product…
Camera: it’s superb.
Battery : quite good and runs for whole day if moderately use.
Display and design : perfect. iPhone 12 is looking so premium and best till date.
Performance: perfect and very smooth and premium.
Colour: i prefer Green because it looks more light green and different than others and ofcourse it gives premium look… 2nd option can be white.
Flipkart order : firstly I hesitated to buy from flipkart as it is of bug amount but I ordered and got my phone one day ...
READ MORE",5,Super!,MOBFWBYZ8DNJNY7N
Nice,5,Simply awesome,MOBFWBYZ8DNJNY7N
Updated myself from Iphone XR,5,Super!,MOBFWBYZ8DNJNY7N
Nice,5,Best in the market!,MOBFWBYZ8DNJNY7N
Great product,5,Perfect product!,MOBFWBYZ8DNJNY7N
Awesome battery as expected and the product is way better than it's other phone. Unique face ID works in no light makes it more efficient. Overall a good geniune product and highly recommend.,5,Perfect product!,MOBFWBYZ8DNJNY7N
"iPhone 6S Plus 64GB -> iPhone 12 128GB
My 2nd iPhone, upgraded after 5 years.

Gorgeous display, stunning new blue colour, excellent camera, best hardware-software combination, that’s how I would describe iPhone 12 as a package. 😊

Even though my previous iPhone had a 5.5” display and this one has 6.1” display, its overall body size is much smaller. Had to get used to it initially 🙂

Opening/closing/loading of apps is fast. No issues there. Video playback on this screen looks gorgeous. Took...
READ MORE",5,Just wow!,MOBFWBYZ8DNJNY7N
"An absolute charm to have this phone in your hands. Flipkart delivered in the next day in the BBD sale. Camera, display, looks, performance, smooth interface is all that makes iphones standout from rest. And iphone 12 delivers all that you require. Though iPhone's battery has always been the downside. Apple if you are listening we need much more larger battery capacity and you wont have to face any competition.
And thankfull we didn't get Nirma soap in our box😂",5,Awesome,MOBFWBYZ8DNJNY7N
"Using iPhone since 5S onwards, it's never been a single thought to switch any other mobiles other than Apple. And iPhone 12 is an another wonderful device from Apple, finally upgraded from iPhone 7 --> iPhone 12 256GB. So happy with the product and comfort.

Still my old iPhone 7 is working like new, that is what I love about apple products. Highly recommend.

Thanks for quick delivery.",5,Another Perfect Apple product to Hold,MOBFWBYZ8DNJNY7N
"Feeling very fortunate to use iPhone. I bought 64gb model for 50k. Only disadvantage is some apps are not storing in ram, while switching to another work previous work closed some times",5,Terrific purchase,MOBFWBYZ8DNJNY7N
What a phone ! Its a beast in terms of performance and great battery life. Love the red colour. Got for a great price ! My first apple phone !,5,Highly recommended,MOBFWBYZ8DNJNY7N
"Worst phone totally waste of money
Phone is getting heated like iron box even for normal use totally wasted money",1,Horrible,MOBFWBYZ8DNJNY7N
"Review after 2 month of uses
I have been using iPhone 6s since last 4 years and now I have come to iPhone 12. I am using it since last 2 months, it has been a wonderful experience. If you are also thinking of taking 12, then take it without any rest.
Its battery backup is very amazing. Camera quality is amazing
If you are an iPhone lover, then feel free to take 12. And the waterproof test is awesome
In performance no one can beat iPhone.
overall 5 out of 5 rating",5,Worth every penny,MOBFWBYZ8DNJNY7N
"It is really a nice product by apple but there are some disappointments too. First the battery is small, and that’s why the phone is very light (this is the advantage), If you are updating from iphone 6 or 7 you will not mind but if u are updating from phone 11 then you would definitely find a difference. Second thing the display is not that bright. I compared it with iPhone 11 and 7 plus and saw that 11 and 7 plus both were more bright. Third when we use the camera for like more than 5-10 mi...
READ MORE",4,Good choice,MOBFWBYZ8DNJNY7N
Satisfied,5,Super!,MOBFWBYZ8DNJNY7N
Awesome,5,Fabulous!,MOBFWBYZ8DNJNY7N
Phone of my dream..A long dream ends lastly ..,5,Must buy!,MOBFWBYZ8DNJNY7N
"Build quality of this phone is very good
Camera quality average
Sound quality fantastic
Performance is also very good,
Average battery life",4,Good choice,MOBFWBYZ8DNJNY7N
Loved it,5,Great product,MOBFWBYZ8DNJNY7N
"Migration from android to iOS, very much exited to use this phone and the quality of the camera is very good, faster and m very happy with the product. Request to send the proper bill along with the product n that is the only concern I have. Thank you.",5,Best in the market!,MOBFWBYZ8DNJNY7N
"Fees like iPhone 5 has grown up to be an adult. 8 years of iPhone 5, this phone is a beast. Amazing build quality, OLED display makes it a charm. The camera quality is also super. Highly recommend.",5,Wonderful,MOBFWBYZ8DNJNY7N
i am using this past 4 months ago but the phone is awesome for using mind blowing,5,Best in the market!,MOBFWBYZ8DNJNY7N
"Can finally tell I made the perfect colour choice for my first iPhone;Decent looking,Good interface as it's meant to be,very less visible fingerprints and surprisingly handy.",5,Great product,MOBFWBYZ8DNJNY7N
"After being a long time samsung user i switched to iphone again after iphone 4s and i am thoroughly enjoying it. Ios 14 is much polished and android users will surely enjoy using ios now. Battry lasts a day with moderate use. Performance, usability, camera, sound and display everything is top notch. Icing on the cake apple car play is much more usable than android auto😬😬",5,Worth every penny,MOBFWBYZ8DNJNY7N
Excellent,5,Worth every penny,MOBFWBYZ8DNJNY7N
"This iPhone 12 was replacing Android , so it was always going to be a huge step up in performance, and this has not disappointed at all. The new A14 chip makes light work of alternating between apps, camera and other functions of the phone, everything is so quick and the display is crisp and bright.

The camera quality is outstanding, as a keen photographer, it is difficult now to decipher what has been taken with a dedicated camera (in my case a Panasonic LUMIX) or with the iPhone itself....
READ MORE",5,Brilliant,MOBFWBYZ8DNJNY7N
Best in performance and value of money felling rich always with iphone brand,5,Worth every penny,MOBFWBYZ8DNJNY7N
An amazing color 😍,5,Excellent,MOBFWBYZ8DNJNY7N
"Well always being user of Apple devices doesn’t makes my think about something new. As everyone knows the things remain same but the way things are advertised are different. But the things had changed now. This new iPhone 12 should be bought with all the MagSafe accessories if you want to enjoy this technology beast. Be it camera, performance, multi tasking or whatever a smartphone can do, this thing does it better. Go for it.",5,Awesome,MOBFWBYZ8DNJNY7N
"Great deal
Loved it",5,Mind-blowing purchase,MOBFWBYZ8DNJNY7N
Very good product. Received in perfect condition from flipkart. I would recommend buying from flipkart at a great deal.,5,Classy product,MOBFWBYZ8DNJNY7N
"Premium look..just go .without any doubt.superb camera ,red color is look too cool.😎",5,Perfect product!,MOBFWBYZ8DNJNY7N
One of the best excellent camera,5,Just wow!,MOBFWBYZ8DNJNY7N
Got an iphone 12 128gb green colour as I expected thanks for flipcart. And when it comes to phone iphone is good and i love purple colour but i got green but it's ok when it comes to its performance and camera excellent and battery backup and charging speed is also good..💭♥️,5,Classy product,MOBFWBYZ8DNJNY7N
"Best device
Best camera
Best performance
(Small advice : go for 128gb)",5,Worth every penny,MOBFWBYZ8DNJNY7N
Camera is too good,5,Mind-blowing purchase,MOBFWBYZ8DNJNY7N
Camera is awesome. Even the Night camera ❤️❤️,5,Fabulous!,MOBFWBYZ8DNJNY7N
Nice device,5,Great product,MOBFWBYZ8DNJNY7N
"Thank you so much Flipkart for fastest delivery.
Camera quality is really awesome.",5,Wonderful,MOBFWBYZ8DNJNY7N
Only one word for this iPhone #fantabulous ❤️‍🔥👌,5,Just wow!,MOBFWBYZ8DNJNY7N
My second iPhone after XR get stolen overall good purchase look and weight is perfect,5,Super!,MOBFWBYZ8DNJNY7N
Love it,5,Terrific,MOBFWBYZ8DNJNY7N
"It's awesome phone,but lack of battery...
Although i am a big user when it comes to day to day routine,it will survive easily a day.",4,Pretty good,MOBFWBYZ8DNJNY7N
Value of money good product 😘,5,Mind-blowing purchase,MOBFWBYZ8DNJNY7N
I loved the mobile..I have to explore more and check the performance ..,5,Awesome,MOBFWBYZ8DNJNY7N
Thank You so much Flipkart for the awesome deal. The smoothest OS I’ve ever seen. Buttery smooth.,5,Awesome,MOBFWBYZ8DNJNY7N
"I have purchased it in green color. It's actually very stylish and trendy. Initially I was doubtful about the color. But now I just love it.
After ordering the very next day I received it. So the delivery was super quick.
Camera quality is very good.
I love it in this price.",4,Good quality product,MOBFWBYZ8DNJNY7N
"I always bought a android flagship device but i was very dissapointed because they all lag or record low fps video in third party apps that's is why switched to IOS now i m happy with the performance and also it's not bulky because it's a 6.1 inch display phone which is very easy to carry
Big thumbs up for that👍👍👍",4,Value-for-money,MOBFWBYZ8DNJNY7N
"This is my first iPhone after being an android guy for last 10yr. Main reason for the switch was, having an Macbook and airpod already. So wanted to experience synergy between apple products in its ecosystem. Here is my 2 week review
Pros
1. Screen Quality is great. My last phone was Oneplus 7, so jump in screen quality was noticeable
2. Performance. This phone with iOS feels extremely fluid. The old phone feels not so snappy compared to it. Also, since i have never used a 90Hz display so di...
READ MORE",5,Just wow!,MOBFWBYZ8DNJNY7N
iPhone is all time the best smartphone phone,5,Terrific purchase,MOBFWBYZ8DNJNY7N
"Good performance
Nice.. overall good experience",5,Fabulous!,MOBFWBYZ8DNJNY7N
Awesome phone. Display is awesome fully true colour true value for money. Choose iphone 12 over 13..,5,Just wow!,MOBFWBYZ8DNJNY7N
"Always prefer Only Product RED, the amount what i paid will donate to HIV/COVID Fund",5,Wonderful,MOBFWBYZ8DNJNY7N
I first time use iPhone very nice mobile,5,Worth every penny,MOBFWBYZ8DNJNY7N
"I have been using iPhone 12 from past 10 days. Overall a great phone with best battery life, best camera and great display. The most important thing about this phone is the performance. It’s top notch. A14 Bionic chip which is 5mm SOC with 5G modem delivers a greater performance without any lag. With few latest iOS updates(14.7.1) and few changes in configuration/settings I get a battery life for 2 days per charge(96%). Overall a beast in all segments including the price.",5,Awesome,MOBFWBYZ8DNJNY7N
"I bought this iPhone after plenty of research and it’s The best value for money iPhone with all mandatory features like IP68 rating , OLED Display , 5G with all 12 bands , 5 nm Architecture A14 Bionic Chip , Dark Mode with Dolby Vision , Wi-Fi 6 & NFC , Stereo Speakers , MagSafe compatibility . So turning out to be a complete iPhone experience , truly loving it.",5,Great product,MOBFWBYZ8DNJNY7N
Best memory,5,Highly recommended,MOBFWBYZ8DNJNY7N
"I got the 128 GB variant in exchange at 42 k, the lowest I ever imagined on Flipkart. Comparatively with Android, since I was a hardcore Android user, these are my reviews after a week use:

Pros:
1. The best thing and the most stunning feature is the display. You will absolutely fall in love with it, I damn guarantee you.
2. Camera is superb. Even in low light it woks awesome.
3. The face unlock interface is very fast.
4. Performance is smooth, no lags no freezing.
5. Battery is very good fo...
READ MORE",5,Super!,MOBFWBYZ8DNJNY7N
"Phone is good.
But heats up during gaming and charging.
Night camera is awesome.
Loved it.",4,Pretty good,MOBFWBYZ8DNJNY7N
Awesome Phone . Shifting From Android To ios Too Difficult But It’s just matter of time.,5,Fabulous!,MOBFWBYZ8DNJNY7N
"It’s iPhone 12 nothing to say,incredible.",5,Terrific,MOBFWBYZ8DNJNY7N
"Just bought my first iPhone. Been using it for like 15 days now. This is littt🔥.
Was worried about battery performance before buying. But it far exceeded the expectations. Can last even 2 days if you use judiciously with low power mode.
20W adaptor is sufficient.
A decent power packed smartphone tailored to fit in all needs.",5,Perfect product!,MOBFWBYZ8DNJNY7N
Best camera quality,5,Wonderful,MOBFWBYZ8DNJNY7N
Well,5,Perfect product!,MOBFWBYZ8DNJNY7N
"Top notch performance, get it if you have budget and want a reliable Smartphone for long term.

Still apple need some improvement in display like high refresh rate, smaller notch or full screen display may be.",4,Very Good,MOBFWBYZ8DNJNY7N
"I was using realme x7 max before purchasing iPhone 12 but honestly I want to tell one thing that iPhones are overhyped and nothing
I don’t feel any upgradation from my previous phone but compromised from many aspects.
So please don’t waste your money for a false status and choose an good android phone and invest your rest money for your better future.",4,Very Good,MOBFWBYZ8DNJNY7N
Nice Product,5,Best in the market!,MOBFWBYZ8DNJNY7N
"Awesome 👌 product
Superfast processor,best camera ,display 📷 full op quality ,everything is a piece of art of technology.",5,Mind-blowing purchase,MOBFWBYZ8DNJNY7N
Amazing phone 2023,5,Highly recommended,MOBFWBYZ8DNJNY7N
"Superb built quality.
Awesome camera quality.
Great performance.",5,Simply awesome,MOBFWBYZ8DNJNY7N
"Mobile is good.but the issue it was not charged at the receiving time.. So I was worried so much bcz this is my 1st iphone. So I don't like this thing atleast it should 5%charged.and the issue is battery it really discharge too much fast and it has heating issue same as Android.। Choose this phone bcz Android has a heating issue and thought that iphone has not the same problem but it also has a heating issue that why I don't like.।
But the camera quality is awesome I like only camera quality",5,Excellent,MOBFWBYZ8DNJNY7N
Nice product,5,Super!,MOBFWBYZ8DNJNY7N
Nice product,5,Wonderful,MOBFWBYZ8DNJNY7N
